activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value
110588,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42225,,CHEMBL42225,6.92,206436,=,1,1,=,,IC50,nM,120.23,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.92
110591,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL296984,,CHEMBL296984,7.4,206711,=,1,1,=,,IC50,nM,39.81,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.4
110592,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42709,,CHEMBL42709,7.4,206691,=,1,1,=,,IC50,nM,39.81,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.4
110595,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccccc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29445,,CHEMBL29445,6.89,206625,=,1,1,=,,IC50,nM,128.82,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.89
110596,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29842,,CHEMBL29842,7.1,206608,=,1,1,=,,IC50,nM,79.43,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.1
110754,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL324312,,CHEMBL324312,8.7,220604,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
112030,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42175,,CHEMBL42175,7.22,206452,=,1,1,=,,IC50,nM,60.26,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.22
112033,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL44926,,CHEMBL44926,7.0,206460,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.0
112037,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL110382,,CHEMBL110382,7.59,206578,=,1,1,=,,IC50,nM,25.7,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.59
112038,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL89578,,CHEMBL89578,7.82,206562,=,1,1,=,,IC50,nM,15.14,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.82
112040,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29920,,CHEMBL29920,7.49,206649,=,1,1,=,,IC50,nM,32.36,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.49
112041,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29844,,CHEMBL29844,7.18,206623,=,1,1,=,,IC50,nM,66.07,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.18
112070,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL418859,,CHEMBL418859,7.85,220554,=,1,1,=,,IC50,nM,14.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.014
113396,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL44516,,CHEMBL44516,6.96,206438,=,1,1,=,,IC50,nM,109.65,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.96
113397,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CSc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL45197,,CHEMBL45197,6.8,206715,=,1,1,=,,IC50,nM,158.49,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.8
113399,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL296447,,CHEMBL296447,6.77,206696,=,1,1,=,,IC50,nM,169.82,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.77
113400,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL298476,,CHEMBL298476,8.52,206462,=,1,1,=,,IC50,nM,3.02,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.52
113401,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42408,,CHEMBL42408,6.85,206687,=,1,1,=,,IC50,nM,141.25,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.85
113402,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1F,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL43317,,CHEMBL43317,7.52,206477,=,1,1,=,,IC50,nM,30.2,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.52
113403,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL111057,,CHEMBL111057,6.82,206542,=,1,1,=,,IC50,nM,151.36,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.82
113405,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL55348,,CHEMBL55348,7.89,206663,=,1,1,=,,IC50,nM,12.88,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.89
113406,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL54327,,CHEMBL54327,8.52,206656,=,1,1,=,,IC50,nM,3.02,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.52
113407,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL28491,,CHEMBL28491,6.8,206616,=,1,1,=,,IC50,nM,158.49,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.8
113467,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(Cl)cc2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL325437,,CHEMBL325437,7.75,220587,=,1,1,=,,IC50,nM,18.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.018
113472,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2Cl)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL116252,,CHEMBL116252,7.37,220617,=,1,1,=,,IC50,nM,43.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.043
114422,CHEMBL768959,Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2,Cc1ccc(NNC(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1133431,Bioorg Med Chem Lett,2000.0,CHEMBL154373,,CHEMBL154373,8.0,305349,=,1,1,=,,IC50,nM,10.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.01
114674,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(CF)(CF)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL322045,,CHEMBL322045,7.29,206559,=,1,1,=,,IC50,nM,51.29,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.29
114676,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL433428,,CHEMBL433428,8.0,206632,=,1,1,=,,IC50,nM,10.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.0
114677,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL282839,,CHEMBL282839,7.68,206515,=,1,1,=,,IC50,nM,20.89,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.68
116002,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(F)c2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL43282,,CHEMBL43282,6.92,206451,=,1,1,=,,IC50,nM,120.23,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.92
116004,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1cc(F)ccc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL321182,,CHEMBL321182,7.12,206563,=,1,1,=,,IC50,nM,75.86,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.12
116005,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(C(F)(F)F)(C(F)(F)F)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL111045,,CHEMBL111045,7.17,206560,=,1,1,=,,IC50,nM,67.61,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.17
116006,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(Cl)cc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL321643,,CHEMBL321643,8.05,206544,=,1,1,=,,IC50,nM,8.913,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.05
116007,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29533,,CHEMBL29533,7.25,206646,=,1,1,=,,IC50,nM,56.23,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.25
116009,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL283038,,CHEMBL283038,6.92,206620,=,1,1,=,,IC50,nM,120.23,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.92
117277,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Br,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL47147,,CHEMBL47147,7.52,206464,=,1,1,=,,IC50,nM,30.2,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.52
117278,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(Br)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Br,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42940,,CHEMBL42940,7.05,206686,=,1,1,=,,IC50,nM,89.13,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.05
117281,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1F,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL443791,,CHEMBL443791,8.3,206533,=,1,1,=,,IC50,nM,5.012,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.3
117283,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29083,,CHEMBL29083,7.55,206609,=,1,1,=,,IC50,nM,28.18,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.55
117284,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL29583,,CHEMBL29583,8.17,206526,=,1,1,=,,IC50,nM,6.761,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.17
117286,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL17184,,CHEMBL17184,8.52,206511,=,1,1,=,,IC50,nM,3.02,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.52
117287,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL327384,,CHEMBL327384,9.0,206510,=,1,1,=,,IC50,nM,1.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,9.0
117288,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL88717,,CHEMBL88717,9.0,206509,=,1,1,=,,IC50,nM,1.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,9.0
117289,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)CC3(CC3)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL89263,,CHEMBL89263,6.87,206505,=,1,1,=,,IC50,nM,134.9,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.87
117290,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL312822,,CHEMBL312822,8.82,206491,=,1,1,=,,IC50,nM,1.514,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.82
117315,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)CCO3)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL325894,,CHEMBL325894,8.05,220611,=,1,1,=,,IC50,nM,9.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.009
118568,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42180,,CHEMBL42180,6.96,206701,=,1,1,=,,IC50,nM,109.65,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.96
118570,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL265562,,CHEMBL265562,8.15,206549,=,1,1,=,,IC50,nM,7.079,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.15
118571,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL52019,,CHEMBL52019,7.72,206677,=,1,1,=,,IC50,nM,19.05,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.72
118572,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1C,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL54326,,CHEMBL54326,8.3,206655,=,1,1,=,,IC50,nM,5.012,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.3
118574,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)OCO3)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL111518,,CHEMBL111518,7.62,206513,=,1,1,=,,IC50,nM,23.99,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.62
118604,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL327150,,CHEMBL327150,8.15,220588,=,1,1,=,,IC50,nM,7.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.007
119627,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL42119,,CHEMBL42119,6.77,206688,=,1,1,=,,IC50,nM,169.82,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.77
119631,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL418574,,CHEMBL418574,7.24,206648,=,1,1,=,,IC50,nM,57.54,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.24
119645,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CCN(CC)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL420869,,CHEMBL420869,7.1,220627,=,1,1,=,,IC50,nM,80.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.08
119658,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(Cl)cc(Cl)c2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL419407,,CHEMBL419407,8.7,220603,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
119663,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,COc1cc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)ccc1F,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL116683,,CHEMBL116683,8.1,220601,=,1,1,=,,IC50,nM,8.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.008
120950,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL43149,,CHEMBL43149,6.89,206457,=,1,1,=,,IC50,nM,128.82,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.89
120952,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1F,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL55072,,CHEMBL55072,7.89,206664,=,1,1,=,,IC50,nM,12.88,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.89
120953,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL286953,,CHEMBL286953,7.57,206628,=,1,1,=,,IC50,nM,26.92,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.57
120955,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL92102,,CHEMBL92102,8.82,206508,=,1,1,=,,IC50,nM,1.514,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,8.82
120999,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CS(=O)(=O)c1ccc(-c2cnc(C(=O)c3ccccc3)n2-c2ccc(F)cc2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL331278,,CHEMBL331278,7.52,220640,=,1,1,=,,IC50,nM,30.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.03
121004,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2F)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL117650,,CHEMBL117650,7.55,220634,=,1,1,=,,IC50,nM,28.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.028
121009,CHEMBL762914,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CCCc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,,,CHEMBL1145864,J Med Chem,2003.0,CHEMBL117852,,CHEMBL117852,7.0,220580,=,1,1,=,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
122028,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL294715,,CHEMBL294715,7.21,206730,=,1,1,=,,IC50,nM,61.66,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,7.21
122177,CHEMBL763870,Inhibition of human Prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Cl)cc(Cl)c2)cc1,,,CHEMBL1134614,J Med Chem,2001.0,CHEMBL45090,,CHEMBL45090,6.77,206467,=,1,1,=,,IC50,nM,169.82,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,pIC50,,UO_0000065,6.77
